TIMESTAMP;Niederschlag;Aussentemperatur;Ruecklauftemperatur;Vorlauftemperatur;Relative_Feuchte;heatEnergy
19/08/2014 22:00:00;0.0;9.2;27.8144375;28.783218749999996;93;17.598039215686182
19/08/2014 23:00:00;0.0;8.7;27.021702127659577;27.330191489361702;95;9.745098039215009
20/08/2014 00:00:00;0.0;8.7;26.343249999999994;26.413562499999994;94;0.06666666666660602
20/08/2014 01:00:00;0.0;9.0;25.779106382978732;26.078340425531913;90;0.0
20/08/2014 02:00:00;0.0;8.0;25.53604255319149;25.779234042553195;93;0.0
20/08/2014 03:00:00;0.0;8.1;25.322340909090904;25.64713636363637;91;0.0
20/08/2014 04:00:00;0.0;7.0;26.26590322580645;29.782612903225807;94;3.75
20/08/2014 05:00:00;0.0;7.2;27.8608064516129;29.94887096774193;92;22.41666666666697
20/08/2014 06:00:00;0.0;8.3;28.378645161290322;30.396967741935484;90;9.245833333333394
20/08/2014 07:00:00;0.0;10.9;28.773586956521743;30.84202173913044;87;9.016666666666424
20/08/2014 08:00:00;0.0;13.3;28.73735555555555;30.38431111111111;72;11.547058823529367
20/08/2014 09:00:00;0.0;15.0;27.53193333333333;27.8302;66;3.290476190476511
20/08/2014 10:00:00;0.0;16.2;27.47667391304347;27.7485652173913;61;12.25
20/08/2014 11:00:00;0.0;17.0;26.765511111111106;26.84908888888889;48;0.0
20/08/2014 12:00:00;0.0;17.2;26.32658695652174;26.394043478260865;49;0.0
20/08/2014 13:00:00;0.0;17.7;25.97352272727273;26.029749999999996;48;0.0
20/08/2014 14:00:00;0.0;18.0;25.69173913043478;25.7388695652174;45;0.0
20/08/2014 15:00:00;0.0;18.0;25.470600000000005;25.51117777777778;47;0.0
20/08/2014 16:00:00;0.0;18.8;25.28960000000001;25.324333333333332;47;0.0
20/08/2014 17:00:00;0.0;16.7;25.13178260869565;25.16532608695652;56;0.0
20/08/2014 18:00:00;0.3;13.5;25.003782608695666;25.035326086956516;79;0.0
20/08/2014 19:00:00;1.8;10.9;26.09677777777777;28.173444444444453;93;2.266666666666424
20/08/2014 20:00:00;1.2;10.8;26.06606666666667;28.30153333333333;95;8.66666666666697
20/08/2014 21:00:00;0.0;10.2;27.4355;29.56071739130434;97;8.66666666666697
20/08/2014 22:00:00;0.0;10.4;27.61552272727273;29.655886363636355;95;7.633333333333213
20/08/2014 23:00:00;0.0;10.5;26.718355555555547;26.882222222222232;96;5.285057471264736
21/08/2014 00:00:00;0.0;10.5;26.183568181818174;26.250863636363636;95;0.0
21/08/2014 01:00:00;0.0;9.6;25.598377777777785;25.899377777777772;97;0.0
21/08/2014 02:00:00;0.0;9.0;25.350720930232573;25.611046511627894;97;0.0
21/08/2014 03:00:00;0.0;8.8;25.140711111111113;25.49424444444445;97;0.0
21/08/2014 04:00:00;0.0;8.6;26.66358823529412;30.95758823529412;97;0.5
21/08/2014 05:00:00;0.0;7.7;27.891545454545458;30.45777272727272;97;22.533333333333765
21/08/2014 06:00:00;0.0;9.2;28.21317777777778;30.72482222222223;93;13.671264367816546
21/08/2014 07:00:00;0.0;10.6;28.448227272727276;30.361522727272728;90;13.942857142857065
21/08/2014 08:00:00;0.0;12.6;28.41120454545455;29.958931818181814;84;12.233333333333574
21/08/2014 09:00:00;0.0;14.9;28.205032258064517;29.540548387096766;72;2.3333333333330297
21/08/2014 10:00:00;0.0;16.5;27.5555;27.991999999999997;65;2.6333333333332116
21/08/2014 11:00:00;0.0;17.5;27.5555;27.991999999999997;48;2.6333333333332116
21/08/2014 12:00:00;0.0;18.9;27.5555;27.991999999999997;53;2.6333333333332116
21/08/2014 13:00:00;0.0;17.8;27.5555;27.991999999999997;50;2.6333333333332116
21/08/2014 14:00:00;0.0;18.2;27.5555;27.991999999999997;46;2.6333333333332116
21/08/2014 15:00:00;0.0;17.2;27.5555;27.991999999999997;53;2.6333333333332116
21/08/2014 16:00:00;0.0;16.9;27.5555;27.991999999999997;51;2.6333333333332116
21/08/2014 17:00:00;0.0;15.6;27.5555;27.991999999999997;63;2.6333333333332116
21/08/2014 18:00:00;0.0;15.0;27.5555;27.991999999999997;72;2.6333333333332116
21/08/2014 19:00:00;0.0;14.5;27.5555;27.991999999999997;74;2.6333333333332116
21/08/2014 20:00:00;0.0;13.2;27.5555;27.991999999999997;84;2.6333333333332116
21/08/2014 21:00:00;0.0;12.9;27.5555;27.991999999999997;79;2.6333333333332116
21/08/2014 22:00:00;0.0;12.8;27.5555;27.991999999999997;81;2.6333333333332116
21/08/2014 23:00:00;0.0;12.0;27.5555;27.991999999999997;85;2.6333333333332116
22/08/2014 00:00:00;0.0;11.8;27.5555;27.991999999999997;85;2.6333333333332116
22/08/2014 01:00:00;0.0;11.2;27.5555;27.991999999999997;84;2.6333333333332116
22/08/2014 02:00:00;0.0;10.6;27.5555;27.991999999999997;85;2.6333333333332116
22/08/2014 03:00:00;0.0;10.9;27.5555;27.991999999999997;83;2.6333333333332116
22/08/2014 04:00:00;0.0;11.0;27.5555;27.991999999999997;83;2.6333333333332116
22/08/2014 05:00:00;0.0;11.3;27.5555;27.991999999999997;82;2.6333333333332116
22/08/2014 06:00:00;0.0;11.9;27.5555;27.991999999999997;80;2.6333333333332116
22/08/2014 07:00:00;0.0;13.6;27.5555;27.991999999999997;71;2.6333333333332116
22/08/2014 08:00:00;0.0;15.5;27.5555;27.991999999999997;65;2.6333333333332116
