STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; STRUKTUR_VERSION; LUFTTEMPERATUR;REL_FEUCHTE;eor
  2667;2014011017;   7;  38;   4.6;  78.0;eor
  2667;2014011018;   7;  38;   4.4;  81.0;eor
  2667;2014011019;   7;  38;   4.0;  86.0;eor
  2667;2014011020;   7;  38;   3.9;  86.0;eor
  2667;2014011021;   7;  38;   3.7;  86.0;eor
  2667;2014011022;   7;  38;   2.9;  90.0;eor
  2667;2014011023;   7;  38;   3.8;  84.0;eor
  2667;2014011100;   7;  38;   3.2;  86.0;eor
  2667;2014011101;   7;  38;   2.3;  92.0;eor
  2667;2014011102;   7;  38;   2.2;  90.0;eor
  2667;2014011103;   7;  38;   2.2;  89.0;eor
  2667;2014011104;   7;  38;   1.4;  94.0;eor
  2667;2014011105;   7;  38;  -0.1;  90.0;eor
  2667;2014011106;   7;  38;   1.8;  92.0;eor
  2667;2014011107;   7;  38;   2.1;  93.0;eor
  2667;2014011108;   7;  38;   3.0;  91.0;eor
  2667;2014011109;   7;  38;   4.0;  89.0;eor
  2667;2014011110;   7;  38;   5.1;  87.0;eor
  2667;2014011111;   7;  38;   6.1;  84.0;eor
  2667;2014011112;   7;  38;   9.0;  73.0;eor
  2667;2014011113;   7;  38;   9.6;  73.0;eor
  2667;2014011114;   7;  38;   9.6;  71.0;eor
  2667;2014011115;   7;  38;   6.9;  90.0;eor
  2667;2014011116;   7;  38;   6.9;  85.0;eor
  2667;2014011117;   7;  38;   6.2;  83.0;eor
  2667;2014011118;   7;  38;   5.1;  86.0;eor
  2667;2014011119;   7;  38;   5.0;  87.0;eor
  2667;2014011120;   7;  38;   4.0;  89.0;eor
  2667;2014011121;   7;  38;   2.6;  92.0;eor
  2667;2014011122;   7;  38;   2.5;  93.0;eor
  2667;2014011123;   7;  38;   1.9;  94.0;eor
  2667;2014011200;   7;  38;   1.4;  96.0;eor
  2667;2014011201;   7;  38;   1.7;  95.0;eor
  2667;2014011202;   7;  38;   1.9;  96.0;eor
  2667;2014011203;   7;  38;   2.1;  94.0;eor
  2667;2014011204;   7;  38;   2.6;  91.0;eor
  2667;2014011205;   7;  38;   2.3;  92.0;eor
  2667;2014011206;   7;  38;   1.6;  95.0;eor
  2667;2014011207;   7;  38;   2.1;  94.0;eor
  2667;2014011208;   7;  38;   2.2;  92.0;eor
  2667;2014011209;   7;  38;   2.1;  93.0;eor
  2667;2014011210;   7;  38;   3.3;  89.0;eor
  2667;2014011211;   7;  38;   4.9;  81.0;eor
  2667;2014011212;   7;  38;   6.7;  72.0;eor
  2667;2014011213;   7;  38;   6.8;  66.0;eor
  2667;2014011214;   7;  38;   6.6;  65.0;eor
  2667;2014011215;   7;  38;   5.8;  66.0;eor
  2667;2014011216;   7;  38;   4.8;  70.0;eor
  2667;2014011217;   7;  38;   3.8;  77.0;eor
  2667;2014011218;   7;  38;   3.1;  78.0;eor
  2667;2014011219;   7;  38;   3.2;  77.0;eor
  2667;2014011220;   7;  38;   2.9;  73.0;eor
  2667;2014011221;   7;  38;   2.6;  76.0;eor
  2667;2014011222;   7;  38;   2.8;  77.0;eor
  2667;2014011223;   7;  38;   2.7;  78.0;eor
  2667;2014011300;   7;  38;   2.9;  79.0;eor
  2667;2014011301;   7;  38;   2.7;  82.0;eor
  2667;2014011302;   7;  38;   2.5;  84.0;eor
  2667;2014011303;   7;  38;   2.3;  87.0;eor
  2667;2014011304;   7;  38;   2.6;  87.0;eor
  2667;2014011305;   7;  38;   2.9;  89.0;eor
  2667;2014011306;   7;  38;   3.2;  90.0;eor
  2667;2014011307;   7;  38;   4.5;  89.0;eor
  2667;2014011308;   7;  38;   5.2;  87.0;eor
  2667;2014011309;   7;  38;   6.1;  86.0;eor
  2667;2014011310;   7;  38;   6.5;  85.0;eor
  2667;2014011311;   7;  38;   8.3;  76.0;eor
  2667;2014011312;   7;  38;   8.8;  76.0;eor
  2667;2014011313;   7;  38;   8.1;  77.0;eor
  2667;2014011314;   7;  38;   8.0;  78.0;eor
  2667;2014011315;   7;  38;   7.3;  82.0;eor
  2667;2014011316;   7;  38;   6.8;  84.0;eor
  2667;2014011317;   7;  38;   6.0;  87.0;eor
  2667;2014011318;   7;  38;   5.8;  88.0;eor
  2667;2014011319;   7;  38;   4.9;  90.0;eor
  2667;2014011320;   7;  38;   5.9;  86.0;eor
  2667;2014011321;   7;  38;   6.1;  88.0;eor
  2667;2014011322;   7;  38;   6.3;  88.0;eor
  2667;2014011323;   7;  38;   5.4;  89.0;eor
  2667;2014011400;   7;  38;   6.1;  86.0;eor
  2667;2014011401;   7;  38;   5.8;  86.0;eor
  2667;2014011402;   7;  38;   5.7;  87.0;eor
  2667;2014011403;   7;  38;   5.5;  88.0;eor
  2667;2014011404;   7;  38;   5.2;  89.0;eor
  2667;2014011405;   7;  38;   4.9;  89.0;eor
  2667;2014011406;   7;  38;   4.7;  90.0;eor
  2667;2014011407;   7;  38;   5.7;  88.0;eor
  2667;2014011408;   7;  38;   5.4;  88.0;eor
  2667;2014011409;   7;  38;   6.0;  86.0;eor
  2667;2014011410;   7;  38;   6.7;  83.0;eor
  2667;2014011411;   7;  38;   7.4;  80.0;eor
  2667;2014011412;   7;  38;   7.9;  76.0;eor
  2667;2014011413;   7;  38;   8.0;  77.0;eor
  2667;2014011414;   7;  38;   8.2;  76.0;eor
  2667;2014011415;   7;  38;   7.9;  77.0;eor
  2667;2014011416;   7;  38;   7.0;  80.0;eor
  2667;2014011417;   7;  38;   5.9;  88.0;eor
  2667;2014011418;   7;  38;   5.9;  88.0;eor
  2667;2014011419;   7;  38;   4.2;  92.0;eor
  2667;2014011420;   7;  38;   4.4;  93.0;eor
  2667;2014011421;   7;  38;   4.4;  91.0;eor
  2667;2014011422;   7;  38;   4.7;  89.0;eor
  2667;2014011423;   7;  38;   5.0;  87.0;eor
  2667;2014011500;   7;  38;   4.6;  92.0;eor
  2667;2014011501;   7;  38;   4.7;  87.0;eor
  2667;2014011502;   7;  38;   4.8;  84.0;eor
  2667;2014011503;   7;  38;   4.7;  82.0;eor
  2667;2014011504;   7;  38;   4.2;  78.0;eor
  2667;2014011505;   7;  38;   2.4;  82.0;eor
  2667;2014011506;   7;  38;   2.4;  83.0;eor
  2667;2014011507;   7;  38;   0.7;  88.0;eor
  2667;2014011508;   7;  38;   2.0;  83.0;eor
  2667;2014011509;   7;  38;   2.6;  82.0;eor
  2667;2014011510;   7;  38;   3.6;  81.0;eor
  2667;2014011511;   7;  38;   4.7;  78.0;eor
  2667;2014011512;   7;  38;   4.6;  81.0;eor
  2667;2014011513;   7;  38;   5.0;  79.0;eor
  2667;2014011514;   7;  38;   4.6;  84.0;eor
  2667;2014011515;   7;  38;   4.1;  88.0;eor
  2667;2014011516;   7;  38;   4.0;  88.0;eor
  2667;2014011517;   7;  38;   4.2;  89.0;eor
  2667;2014011518;   7;  38;   4.0;  91.0;eor
  2667;2014011519;   7;  38;   4.1;  92.0;eor
  2667;2014011520;   7;  38;   4.1;  93.0;eor
  2667;2014011521;   7;  38;   4.2;  93.0;eor
  2667;2014011522;   7;  38;   4.4;  93.0;eor
  2667;2014011523;   7;  38;   4.4;  95.0;eor
  2667;2014011600;   7;  38;   4.6;  95.0;eor
  2667;2014011601;   7;  38;   4.7;  94.0;eor
  2667;2014011602;   7;  38;   4.9;  95.0;eor
  2667;2014011603;   7;  38;   5.0;  95.0;eor
  2667;2014011604;   7;  38;   5.4;  95.0;eor
  2667;2014011605;   7;  38;   5.6;  95.0;eor
  2667;2014011606;   7;  38;   5.9;  94.0;eor
  2667;2014011607;   7;  38;   5.9;  93.0;eor
  2667;2014011608;   7;  38;   6.2;  93.0;eor
  2667;2014011609;   7;  38;   6.7;  91.0;eor
  2667;2014011610;   7;  38;   7.2;  89.0;eor
  2667;2014011611;   7;  38;   7.1;  85.0;eor
  2667;2014011612;   7;  38;   7.0;  83.0;eor
  2667;2014011613;   7;  38;   7.2;  82.0;eor
  2667;2014011614;   7;  38;   7.6;  80.0;eor
  2667;2014011615;   7;  38;   7.8;  79.0;eor
  2667;2014011616;   7;  38;   7.7;  80.0;eor
  2667;2014011617;   7;  38;   8.1;  80.0;eor
  2667;2014011618;   7;  38;   8.2;  79.0;eor
  2667;2014011619;   7;  38;   7.6;  81.0;eor
  2667;2014011620;   7;  38;   7.1;  78.0;eor
  2667;2014011621;   7;  38;   5.8;  83.0;eor
  2667;2014011622;   7;  38;   7.2;  79.0;eor
  2667;2014011623;   7;  38;   7.2;  81.0;eor
  2667;2014011700;   7;  38;   6.6;  83.0;eor
  2667;2014011701;   7;  38;   7.0;  80.0;eor
  2667;2014011702;   7;  38;   7.8;  78.0;eor
  2667;2014011703;   7;  38;   7.7;  81.0;eor
  2667;2014011704;   7;  38;   7.1;  82.0;eor
  2667;2014011705;   7;  38;   7.3;  83.0;eor
  2667;2014011706;   7;  38;   7.3;  82.0;eor
  2667;2014011707;   7;  38;   6.0;  85.0;eor
  2667;2014011708;   7;  38;   4.9;  89.0;eor
  2667;2014011709;   7;  38;   7.2;  83.0;eor
  2667;2014011710;   7;  38;   8.3;  76.0;eor
  2667;2014011711;   7;  38;   9.1;  71.0;eor
  2667;2014011712;   7;  38;   9.4;  71.0;eor
  2667;2014011713;   7;  38;  10.2;  63.0;eor
  2667;2014011714;   7;  38;  10.2;  62.0;eor
  2667;2014011715;   7;  38;   9.6;  65.0;eor
  2667;2014011716;   7;  38;   8.5;  69.0;eor
  2667;2014011717;   7;  38;   8.1;  75.0;eor
  2667;2014011718;   7;  38;   8.3;  73.0;eor
  2667;2014011719;   7;  38;   8.7;  71.0;eor
  2667;2014011720;   7;  38;   8.0;  72.0;eor
  2667;2014011721;   7;  38;   7.7;  72.0;eor
  2667;2014011722;   7;  38;   8.8;  66.0;eor
  2667;2014011723;   7;  38;   7.1;  73.0;eor
  2667;2014011800;   7;  38;   7.0;  75.0;eor
  2667;2014011801;   7;  38;   6.6;  75.0;eor
  2667;2014011802;   7;  38;   5.9;  76.0;eor
  2667;2014011803;   7;  38;   5.0;  80.0;eor
  2667;2014011804;   7;  38;   5.3;  78.0;eor
  2667;2014011805;   7;  38;   5.3;  76.0;eor
  2667;2014011806;   7;  38;   4.7;  79.0;eor
  2667;2014011807;   7;  38;   5.1;  78.0;eor
  2667;2014011808;   7;  38;   5.2;  78.0;eor
  2667;2014011809;   7;  38;   5.7;  78.0;eor
  2667;2014011810;   7;  38;   7.2;  72.0;eor
  2667;2014011811;   7;  38;   8.3;  68.0;eor
  2667;2014011812;   7;  38;   7.5;  70.0;eor
  2667;2014011813;   7;  38;   8.6;  67.0;eor
  2667;2014011814;   7;  38;   8.5;  67.0;eor
  2667;2014011815;   7;  38;   8.3;  67.0;eor
  2667;2014011816;   7;  38;   7.4;  70.0;eor
  2667;2014011817;   7;  38;   6.7;  72.0;eor
  2667;2014011818;   7;  38;   6.4;  72.0;eor
  2667;2014011819;   7;  38;   5.6;  73.0;eor
  2667;2014011820;   7;  38;   5.1;  76.0;eor
  2667;2014011821;   7;  38;   4.7;  79.0;eor
  2667;2014011822;   7;  38;   4.8;  79.0;eor
  2667;2014011823;   7;  38;   4.6;  83.0;eor
  2667;2014011900;   7;  38;   3.9;  87.0;eor
  2667;2014011901;   7;  38;   4.1;  86.0;eor
  2667;2014011902;   7;  38;   4.3;  86.0;eor
  2667;2014011903;   7;  38;   4.0;  86.0;eor
  2667;2014011904;   7;  38;   4.1;  87.0;eor
  2667;2014011905;   7;  38;   4.2;  86.0;eor
  2667;2014011906;   7;  38;   4.4;  83.0;eor
  2667;2014011907;   7;  38;   4.2;  84.0;eor
  2667;2014011908;   7;  38;   4.5;  83.0;eor
  2667;2014011909;   7;  38;   4.9;  82.0;eor
  2667;2014011910;   7;  38;   5.5;  80.0;eor
  2667;2014011911;   7;  38;   6.4;  79.0;eor
  2667;2014011912;   7;  38;   7.4;  74.0;eor
  2667;2014011913;   7;  38;   7.5;  75.0;eor
  2667;2014011914;   7;  38;   8.3;  73.0;eor
  2667;2014011915;   7;  38;   8.0;  73.0;eor
  2667;2014011916;   7;  38;   7.3;  77.0;eor
  2667;2014011917;   7;  38;   6.3;  80.0;eor
  2667;2014011918;   7;  38;   5.5;  83.0;eor
  2667;2014011919;   7;  38;   4.6;  85.0;eor
  2667;2014011920;   7;  38;   4.2;  87.0;eor
  2667;2014011921;   7;  38;   3.6;  89.0;eor
  2667;2014011922;   7;  38;   3.6;  88.0;eor
  2667;2014011923;   7;  38;   3.1;  90.0;eor
  2667;2014012000;   7;  38;   2.8;  91.0;eor
  2667;2014012001;   7;  38;   2.3;  94.0;eor
  2667;2014012002;   7;  38;   2.4;  94.0;eor
  2667;2014012003;   7;  38;   2.3;  94.0;eor
  2667;2014012004;   7;  38;   2.3;  94.0;eor
  2667;2014012005;   7;  38;   2.5;  94.0;eor
  2667;2014012006;   7;  38;   2.7;  94.0;eor
  2667;2014012007;   7;  38;   2.8;  92.0;eor
  2667;2014012008;   7;  38;   3.0;  92.0;eor
  2667;2014012009;   7;  38;   3.5;  91.0;eor
  2667;2014012010;   7;  38;   3.8;  89.0;eor
  2667;2014012011;   7;  38;   4.0;  90.0;eor
  2667;2014012012;   7;  38;   4.3;  89.0;eor
  2667;2014012013;   7;  38;   4.3;  86.0;eor
  2667;2014012014;   7;  38;   3.9;  90.0;eor
  2667;2014012015;   7;  38;   3.6;  89.0;eor
  2667;2014012016;   7;  38;   3.5;  89.0;eor
  2667;2014012017;   7;  38;   3.3;  89.0;eor
  2667;2014012018;   7;  38;   3.1;  89.0;eor
  2667;2014012019;   7;  38;   3.1;  89.0;eor
  2667;2014012020;   7;  38;   3.0;  89.0;eor
  2667;2014012021;   7;  38;   2.9;  89.0;eor
  2667;2014012022;   7;  38;   2.8;  89.0;eor
  2667;2014012023;   7;  38;   2.7;  90.0;eor
  2667;2014012100;   7;  38;   2.6;  90.0;eor
  2667;2014012101;   7;  38;   2.5;  90.0;eor
  2667;2014012102;   7;  38;   2.2;  95.0;eor
  2667;2014012103;   7;  38;   1.9;  96.0;eor
  2667;2014012104;   7;  38;   1.6;  96.0;eor
  2667;2014012105;   7;  38;   1.4;  96.0;eor
  2667;2014012106;   7;  38;   1.6;  96.0;eor
  2667;2014012107;   7;  38;   1.5;  96.0;eor
  2667;2014012108;   7;  38;   1.6;  94.0;eor
  2667;2014012109;   7;  38;   1.7;  96.0;eor
  2667;2014012110;   7;  38;   1.9;  96.0;eor
  2667;2014012111;   7;  38;   2.2;  96.0;eor
  2667;2014012112;   7;  38;   2.4;  94.0;eor
  2667;2014012113;   7;  38;   2.8;  92.0;eor
  2667;2014012114;   7;  38;   3.1;  90.0;eor
  2667;2014012115;   7;  38;   3.2;  90.0;eor
  2667;2014012116;   7;  38;   3.0;  93.0;eor
  2667;2014012117;   7;  38;   2.9;  94.0;eor
  2667;2014012118;   7;  38;   2.9;  96.0;eor
  2667;2014012119;   7;  38;   2.9;  96.0;eor
  2667;2014012120;   7;  38;   3.0;  96.0;eor
  2667;2014012121;   7;  38;   3.1;  96.0;eor
  2667;2014012122;   7;  38;   3.3;  95.0;eor
  2667;2014012123;   7;  38;   3.4;  95.0;eor
  2667;2014012200;   7;  38;   3.4;  96.0;eor
  2667;2014012201;   7;  38;   3.4;  97.0;eor
  2667;2014012202;   7;  38;   3.5;  96.0;eor
  2667;2014012203;   7;  38;   3.1;  96.0;eor
  2667;2014012204;   7;  38;   2.9;  96.0;eor
  2667;2014012205;   7;  38;   2.7;  96.0;eor
  2667;2014012206;   7;  38;   2.4;  96.0;eor
  2667;2014012207;   7;  38;   2.1;  99.0;eor
  2667;2014012208;   7;  38;   2.1;  98.0;eor
  2667;2014012209;   7;  38;   3.0;  96.0;eor
  2667;2014012210;   7;  38;   3.8;  89.0;eor
  2667;2014012211;   7;  38;   3.7;  87.0;eor
  2667;2014012212;   7;  38;   4.2;  84.0;eor
  2667;2014012213;   7;  38;   5.1;  79.0;eor
  2667;2014012214;   7;  38;   5.1;  76.0;eor
  2667;2014012215;   7;  38;   4.9;  77.0;eor
  2667;2014012216;   7;  38;   4.1;  81.0;eor
  2667;2014012217;   7;  38;   2.4;  88.0;eor
  2667;2014012218;   7;  38;   1.8;  92.0;eor
  2667;2014012219;   7;  38;   1.7;  94.0;eor
  2667;2014012220;   7;  38;  -0.6;  96.0;eor
  2667;2014012221;   7;  38;   0.2;  97.0;eor
  2667;2014012222;   7;  38;  -1.9;  97.0;eor
  2667;2014012223;   7;  38;  -0.8;  99.0;eor
  2667;2014012300;   7;  38;  -0.6;  99.0;eor
  2667;2014012301;   7;  38;  -1.4;  97.0;eor
  2667;2014012302;   7;  38;  -1.1;  98.0;eor
  2667;2014012303;   7;  38;  -2.3;  96.0;eor
  2667;2014012304;   7;  38;  -1.8;  99.0;eor
  2667;2014012305;   7;  38;   0.1;  98.0;eor
  2667;2014012306;   7;  38;   0.8;  97.0;eor
  2667;2014012307;   7;  38;  -0.6;  98.0;eor
  2667;2014012308;   7;  38;   1.2;  98.0;eor
  2667;2014012309;   7;  38;   1.9;  96.0;eor
  2667;2014012310;   7;  38;   2.8;  93.0;eor
  2667;2014012311;   7;  38;   3.9;  87.0;eor
  2667;2014012312;   7;  38;   3.7;  86.0;eor
  2667;2014012313;   7;  38;   3.5;  87.0;eor
  2667;2014012314;   7;  38;   3.6;  88.0;eor
  2667;2014012315;   7;  38;   3.0;  92.0;eor
  2667;2014012316;   7;  38;   2.6;  94.0;eor
  2667;2014012317;   7;  38;   2.3;  95.0;eor
  2667;2014012318;   7;  38;   2.3;  96.0;eor
  2667;2014012319;   7;  38;   2.3;  94.0;eor
  2667;2014012320;   7;  38;   2.3;  94.0;eor
  2667;2014012321;   7;  38;   2.5;  96.0;eor
  2667;2014012322;   7;  38;   2.9;  96.0;eor
  2667;2014012323;   7;  38;   3.0;  96.0;eor
  2667;2014012400;   7;  38;   3.5;  93.0;eor
  2667;2014012401;   7;  38;   2.9;  93.0;eor
  2667;2014012402;   7;  38;   2.8;  95.0;eor
  2667;2014012403;   7;  38;   3.5;  95.0;eor
  2667;2014012404;   7;  38;   3.3;  92.0;eor
  2667;2014012405;   7;  38;   3.2;  92.0;eor
  2667;2014012406;   7;  38;   3.0;  92.0;eor
  2667;2014012407;   7;  38;   3.0;  91.0;eor
  2667;2014012408;   7;  38;   3.0;  92.0;eor
  2667;2014012409;   7;  38;   3.1;  92.0;eor
  2667;2014012410;   7;  38;   3.3;  92.0;eor
  2667;2014012411;   7;  38;   3.7;  92.0;eor
  2667;2014012412;   7;  38;   4.0;  90.0;eor
  2667;2014012413;   7;  38;   4.0;  89.0;eor
  2667;2014012414;   7;  38;   4.1;  90.0;eor
  2667;2014012415;   7;  38;   4.2;  89.0;eor
  2667;2014012416;   7;  38;   4.0;  91.0;eor
  2667;2014012417;   7;  38;   3.8;  92.0;eor
  2667;2014012418;   7;  38;   3.5;  94.0;eor
  2667;2014012419;   7;  38;   3.1;  96.0;eor
  2667;2014012420;   7;  38;   3.2;  97.0;eor
  2667;2014012421;   7;  38;   3.1;  97.0;eor
  2667;2014012422;   7;  38;   3.1;  97.0;eor
  2667;2014012423;   7;  38;   3.0;  96.0;eor
  2667;2014012500;   7;  38;   2.4;  96.0;eor
  2667;2014012501;   7;  38;   3.0;  96.0;eor
  2667;2014012502;   7;  38;   2.9;  95.0;eor
  2667;2014012503;   7;  38;   2.0;  96.0;eor
  2667;2014012504;   7;  38;   1.8;  96.0;eor
  2667;2014012505;   7;  38;   1.5;  96.0;eor
  2667;2014012506;   7;  38;   0.9;  97.0;eor
  2667;2014012507;   7;  38;   1.3;  98.0;eor
  2667;2014012508;   7;  38;   1.6;  97.0;eor
  2667;2014012509;   7;  38;   2.2;  92.0;eor
  2667;2014012510;   7;  38;   3.2;  90.0;eor
  2667;2014012511;   7;  38;   4.0;  86.0;eor
  2667;2014012512;   7;  38;   4.8;  77.0;eor
  2667;2014012513;   7;  38;   4.8;  76.0;eor
  2667;2014012514;   7;  38;   4.8;  73.0;eor
  2667;2014012515;   7;  38;   4.9;  73.0;eor
  2667;2014012516;   7;  38;   3.7;  77.0;eor
  2667;2014012517;   7;  38;   3.9;  75.0;eor
  2667;2014012518;   7;  38;   3.7;  77.0;eor
  2667;2014012519;   7;  38;   3.7;  77.0;eor
  2667;2014012520;   7;  38;   3.8;  78.0;eor
  2667;2014012521;   7;  38;   3.6;  80.0;eor
  2667;2014012522;   7;  38;   2.7;  92.0;eor
  2667;2014012523;   7;  38;   3.4;  92.0;eor
  2667;2014012600;   7;  38;   3.6;  92.0;eor
  2667;2014012601;   7;  38;   4.6;  89.0;eor
  2667;2014012602;   7;  38;   4.8;  87.0;eor
  2667;2014012603;   7;  38;   4.9;  85.0;eor
  2667;2014012604;   7;  38;   5.0;  84.0;eor
  2667;2014012605;   7;  38;   4.6;  85.0;eor
  2667;2014012606;   7;  38;   4.8;  84.0;eor
  2667;2014012607;   7;  38;   5.0;  82.0;eor
  2667;2014012608;   7;  38;   4.8;  82.0;eor
  2667;2014012609;   7;  38;   4.5;  87.0;eor
  2667;2014012610;   7;  38;   5.0;  84.0;eor
  2667;2014012611;   7;  38;   5.3;  80.0;eor
  2667;2014012612;   7;  38;   6.3;  70.0;eor
  2667;2014012613;   7;  38;   6.3;  63.0;eor
  2667;2014012614;   7;  38;   6.1;  66.0;eor
  2667;2014012615;   7;  38;   5.6;  70.0;eor
  2667;2014012616;   7;  38;   5.4;  68.0;eor
  2667;2014012617;   7;  38;   5.2;  69.0;eor
  2667;2014012618;   7;  38;   4.2;  81.0;eor
  2667;2014012619;   7;  38;   3.0;  92.0;eor
  2667;2014012620;   7;  38;   2.4;  94.0;eor
  2667;2014012621;   7;  38;   2.4;  94.0;eor
  2667;2014012622;   7;  38;   2.6;  95.0;eor
  2667;2014012623;   7;  38;   3.1;  94.0;eor
  2667;2014012700;   7;  38;   3.8;  94.0;eor
  2667;2014012701;   7;  38;   4.5;  93.0;eor
  2667;2014012702;   7;  38;   4.6;  93.0;eor
  2667;2014012703;   7;  38;   4.9;  87.0;eor
  2667;2014012704;   7;  38;   4.2;  86.0;eor
  2667;2014012705;   7;  38;   3.5;  84.0;eor
  2667;2014012706;   7;  38;   3.6;  81.0;eor
  2667;2014012707;   7;  38;   2.1;  83.0;eor
  2667;2014012708;   7;  38;   1.5;  87.0;eor
  2667;2014012709;   7;  38;   3.5;  82.0;eor
  2667;2014012710;   7;  38;   4.6;  81.0;eor
  2667;2014012711;   7;  38;   5.0;  75.0;eor
  2667;2014012712;   7;  38;   5.8;  64.0;eor
  2667;2014012713;   7;  38;   6.0;  66.0;eor
  2667;2014012714;   7;  38;   4.8;  73.0;eor
  2667;2014012715;   7;  38;   4.9;  69.0;eor
  2667;2014012716;   7;  38;   4.5;  68.0;eor
  2667;2014012717;   7;  38;   4.3;  71.0;eor
  2667;2014012718;   7;  38;   4.2;  73.0;eor
  2667;2014012719;   7;  38;   3.6;  83.0;eor
  2667;2014012720;   7;  38;   3.5;  85.0;eor
  2667;2014012721;   7;  38;   3.4;  85.0;eor
  2667;2014012722;   7;  38;   3.9;  81.0;eor
  2667;2014012723;   7;  38;   3.4;  84.0;eor
  2667;2014012800;   7;  38;   3.2;  84.0;eor
  2667;2014012801;   7;  38;   3.3;  85.0;eor
  2667;2014012802;   7;  38;   3.6;  84.0;eor
  2667;2014012803;   7;  38;   1.7;  87.0;eor
  2667;2014012804;   7;  38;   2.5;  91.0;eor
  2667;2014012805;   7;  38;   3.4;  84.0;eor
  2667;2014012806;   7;  38;   3.4;  84.0;eor
  2667;2014012807;   7;  38;   4.3;  75.0;eor
  2667;2014012808;   7;  38;   4.1;  77.0;eor
  2667;2014012809;   7;  38;   4.0;  78.0;eor
  2667;2014012810;   7;  38;   4.9;  67.0;eor
  2667;2014012811;   7;  38;   5.2;  66.0;eor
  2667;2014012812;   7;  38;   6.4;  63.0;eor
  2667;2014012813;   7;  38;   6.9;  60.0;eor
  2667;2014012814;   7;  38;   6.7;  60.0;eor
  2667;2014012815;   7;  38;   6.4;  59.0;eor
  2667;2014012816;   7;  38;   5.2;  64.0;eor
  2667;2014012817;   7;  38;   5.2;  68.0;eor
  2667;2014012818;   7;  38;   4.3;  71.0;eor
  2667;2014012819;   7;  38;   3.9;  70.0;eor
  2667;2014012820;   7;  38;   2.8;  77.0;eor
  2667;2014012821;   7;  38;   3.1;  79.0;eor
  2667;2014012822;   7;  38;   2.9;  79.0;eor
  2667;2014012823;   7;  38;   2.5;  80.0;eor
  2667;2014012900;   7;  38;   1.6;  83.0;eor
  2667;2014012901;   7;  38;   1.2;  85.0;eor
  2667;2014012902;   7;  38;   0.7;  86.0;eor
  2667;2014012903;   7;  38;   0.7;  85.0;eor
  2667;2014012904;   7;  38;   0.4;  85.0;eor
  2667;2014012905;   7;  38;   0.4;  84.0;eor
  2667;2014012906;   7;  38;   0.1;  84.0;eor
  2667;2014012907;   7;  38;   0.7;  81.0;eor
  2667;2014012908;   7;  38;   0.8;  80.0;eor
  2667;2014012909;   7;  38;   1.4;  77.0;eor
  2667;2014012910;   7;  38;   2.1;  74.0;eor
  2667;2014012911;   7;  38;   2.9;  70.0;eor
  2667;2014012912;   7;  38;   3.9;  66.0;eor
  2667;2014012913;   7;  38;   4.7;  64.0;eor
  2667;2014012914;   7;  38;   4.1;  63.0;eor
  2667;2014012915;   7;  38;   3.6;  65.0;eor
  2667;2014012916;   7;  38;   2.2;  69.0;eor
  2667;2014012917;   7;  38;   1.6;  72.0;eor
  2667;2014012918;   7;  38;   1.4;  71.0;eor
  2667;2014012919;   7;  38;   1.0;  73.0;eor
